filename,group,normal_mae,rough_mae,rough_rmse,metal_mae,metal_rmse,lpips_render
ground_0070.png,mixed_ambiguous,2.7447962760925293,0.23218657076358795,0.32725194096565247,0.001954098464921117,0.032462384551763535,0.4810676395893097
ground_0080.png,ceramic_ground,20.140621185302734,0.05490070953965187,0.07538805902004242,8.853345207171515e-06,1.6677808162057772e-05,0.3725576102733612
ground_0089.png,mixed_ambiguous,8.159385681152344,0.0752374455332756,0.10482996702194214,7.592004294565413e-06,7.808259397279471e-06,0.42171691060066224
ground_0102.png,metal,7.305601596832275,0.16237491369247437,0.19599378108978271,8.668270311318338e-06,2.0392069927765988e-05,0.4938184142112732
ground_0110.png,ceramic_ground,15.322453498840332,0.09526069462299347,0.11878090351819992,5.709589459002018e-06,1.0613688573357649e-05,0.6492794632911683
ground_0111.png,ceramic_ground,14.183377265930176,0.061713315546512604,0.08677779138088226,1.556530605739681e-06,3.096977934546885e-06,0.24474945068359374
ground_0114.png,mixed_ambiguous,8.43332290649414,0.09112489968538284,0.12397665530443192,2.1741616365034133e-06,2.737236854954972e-06,0.4564266800880432
ground_0115.png,ceramic_ground,13.126222610473633,0.06576831638813019,0.08226605504751205,5.649420018016826e-06,1.462099862692412e-05,0.30852298736572265
ground_0123.png,mixed_ambiguous,7.603106498718262,0.0756278708577156,0.10497750341892242,6.005407158227172e-06,6.404998202924617e-06,0.4080105245113373
ground_0127.png,ceramic_ground,23.844940185546875,0.09773422032594681,0.1126655861735344,4.813177383766742e-06,1.0313301572750788e-05,0.41193761229515075
ground_0138.png,ceramic_ground,23.644699096679688,0.05636320263147354,0.0738525316119194,9.67194682743866e-06,4.3336491216905415e-05,0.40714937448501587
ground_0156.png,ceramic_ground,15.182982444763184,0.053831178694963455,0.07267510890960693,2.3942488951433916e-06,8.778989467828069e-06,0.24469099044799805
ground_0170.png,stone_rough,18.194957733154297,0.10705869644880295,0.12477915734052658,2.1933836251264438e-05,9.73500864347443e-05,0.3365694522857666
