filename,group,psnr_bicubic,ssim_bicubic,lpips_bicubic,psnr_realesrgan,ssim_realesrgan,lpips_realesrgan,psnr_sr_ft,ssim_sr_ft,lpips_sr_ft
ceramic_0307.png,mixed_ambiguous,48.712409022218466,0.9899052,0.05185135453939438,32.17482357122047,0.9269252,0.20114028453826904,26.330566917205523,0.9790156,0.16278396546840668
metal_0405.png,metal,29.307547930845296,0.8681409,0.36622658371925354,27.615167159979794,0.8081484,0.12403320521116257,26.361114407763605,0.66305155,0.43585434556007385
ceramic_0004.png,wood,34.784407160736,0.8097871,0.43346893787384033,33.414202636303926,0.7822191,0.23002199828624725,32.82725376977823,0.7724089,0.531503438949585
ceramic_0009.png,mixed_ambiguous,32.94510617787266,0.92232364,0.16207928955554962,30.68995441121917,0.89256483,0.10088586807250977,28.43429829232327,0.86455375,0.30188268423080444
wood_0414.png,wood,30.031353674664587,0.7412264,0.45074519515037537,29.545220248654097,0.7080923,0.2860790193080902,27.137255723832222,0.7067228,0.4919733703136444
metal_0082.png,mixed_ambiguous,34.37452731379362,0.95328873,0.2014581710100174,33.162163717089854,0.88802856,0.1936102658510208,25.481925938178204,0.85467297,0.29486462473869324
ground_0070.png,mixed_ambiguous,45.26180415420257,0.97662807,0.19312193989753723,40.0881936071535,0.9567823,0.1784023493528366,38.23355840599586,0.971458,0.2640162408351898
ceramic_0301.png,mixed_ambiguous,40.4524037031529,0.96793765,0.1559167206287384,28.237642636614183,0.7935521,0.25003984570503235,30.9752335386358,0.94786674,0.23015658557415009
stone_0551.png,stone_rough,32.84566873552602,0.8625488,0.33858945965766907,27.11927461404187,0.79519254,0.3421858549118042,25.966402944481427,0.8182817,0.41032496094703674
marble_0048.png,mixed_ambiguous,27.784096989120894,0.7887196,0.3651449680328369,25.852162551339667,0.7214071,0.1751357614994049,24.474642508499546,0.6072897,0.48000025749206543
concrete_0206.png,stone_rough,32.654317425644585,0.7431984,0.5922746062278748,31.407109417557933,0.705121,0.4968565106391907,30.97007107199731,0.70037556,0.6541563272476196
stone_0381.png,mixed_ambiguous,49.05787953579057,0.9872686,0.16220813989639282,42.97606372552902,0.9677684,0.18711914122104645,29.04929785427342,0.9576952,0.34721115231513977
stone_0108.png,wood,36.747073854555474,0.9144953,0.3750079870223999,34.25163830720428,0.8759883,0.30097660422325134,29.330993550636578,0.8809414,0.5165976285934448
stone_0608.png,stone_rough,33.03125328133507,0.8600171,0.45184943079948425,30.26421893668289,0.795919,0.2373773753643036,29.86222600946055,0.7774412,0.5727183222770691
stone_0086.png,mixed_ambiguous,37.50353933684156,0.9108057,0.2830708920955658,34.441129096138404,0.860761,0.24337856471538544,33.797606392234535,0.85721236,0.44714581966400146
stone_0125.png,mixed_ambiguous,36.18014774930258,0.93714,0.15032660961151123,19.92237940610979,0.51972026,0.39306730031967163,30.197420721967294,0.8635738,0.22137503325939178
concrete_0180.png,mixed_ambiguous,46.08072483314419,0.9779102,0.24593575298786163,38.592529340609076,0.9623379,0.24815884232521057,28.761603638725333,0.9705773,0.4311997592449188
wood_0536.png,wood,32.601498169047986,0.8852155,0.25421980023384094,29.243827064501726,0.84295934,0.13181501626968384,30.03077841087048,0.81828564,0.35001033544540405
metal_0156.png,mixed_ambiguous,35.46907611041035,0.91741866,0.2677101194858551,31.605585049716392,0.8825893,0.12129658460617065,29.801781355941458,0.8613961,0.33628273010253906
stone_0338.png,stone_rough,29.2869605879503,0.6991866,0.5566923022270203,26.743778395400824,0.6118973,0.3646516501903534,27.426789465763633,0.6266304,0.6468376517295837
ceramic_0112.png,marble_smooth,25.838143434812903,0.81492907,0.43354809284210205,25.137326025042842,0.7897827,0.38666731119155884,22.33518864576523,0.79548097,0.5942175984382629
wood_0182.png,wood,32.577575392270376,0.7050833,0.49886539578437805,31.33838543620009,0.66003686,0.4809476435184479,30.863014010311844,0.6818793,0.5974283218383789
wood_0051.png,mixed_ambiguous,37.48828647237284,0.93909484,0.232572540640831,32.50612488270243,0.83979845,0.18843789398670197,28.8978471891371,0.771532,0.3295291066169739
plaster_0056.png,mixed_ambiguous,31.21891582981345,0.8729682,0.3001636862754822,26.16624239665063,0.7568428,0.24897567927837372,27.34793574743454,0.8001714,0.4551686644554138
wood_0468.png,wood,33.79184372326704,0.8820339,0.2306850701570511,27.34346412923437,0.7892187,0.12857544422149658,30.232438944305166,0.8394539,0.23400434851646423
metal_0382.png,metal,36.889167077461956,0.8617854,0.38990694284439087,35.02510758099737,0.8242764,0.28852227330207825,29.798336528528523,0.8386033,0.42906755208969116
stone_0721.png,marble_smooth,30.048678243446652,0.74976677,0.5376228094100952,28.242002829348728,0.6762659,0.4839196801185608,27.332298968726477,0.6436537,0.6608566045761108
stone_0678.png,brick_terracotta,28.12954977363419,0.7049524,0.5262223482131958,25.949083401822723,0.63961196,0.27349990606307983,26.87263621389663,0.6509919,0.586864709854126
ceramic_0568.png,mixed_ambiguous,21.05443668129889,0.43744135,0.4806163012981415,20.57361508550153,0.3963629,0.20045362412929535,19.81428503410341,0.30363882,0.5656106472015381
ceramic_0308.png,ceramic_ground,24.474828221553565,0.8090429,0.3361208736896515,28.7514827958271,0.9530106,0.033994242548942566,22.976146858762405,0.7522688,0.4818694591522217
stone_0369.png,brick_terracotta,26.527327295990037,0.51673126,0.6961820721626282,25.217790307543318,0.387496,0.5699856281280518,25.03307162839861,0.43016347,0.7585523128509521
ceramic_0342.png,ceramic_ground,35.60476168630847,0.8586889,0.46847787499427795,34.20926223238682,0.8423508,0.2714671194553375,29.106815043029577,0.8245191,0.5714235901832581
wood_0156.png,wood,32.55393996653309,0.82398707,0.40146782994270325,32.24535155940851,0.79341763,0.20783205330371857,30.029058914206296,0.79601973,0.5029417276382446
wood_0433.png,wood,35.02230741228089,0.7907954,0.3825626075267792,32.070603413744934,0.7561553,0.2173004150390625,28.270446498015552,0.73528224,0.5212303996086121
metal_0365.png,stone_rough,44.12729026670971,0.962015,0.18404635787010193,38.933503468850844,0.9298196,0.4065101146697998,29.89523214522646,0.94011015,0.3344329595565796
wood_0353.png,wood,32.65091424880565,0.7426305,0.4371095895767212,30.182690722602423,0.6712811,0.23067735135555267,30.702900457342977,0.706961,0.47257283329963684
wood_0575.png,wood,41.925889896748146,0.9468747,0.24470454454421997,38.056417858656324,0.9280815,0.13414266705513,29.335545203099795,0.900482,0.292749285697937
ground_0138.png,ceramic_ground,21.53293716457341,0.5586324,0.6305134296417236,20.37105302693986,0.44779578,0.4422449767589569,19.781590394821578,0.36799416,0.6992387175559998
terracotta_0001.png,mixed_ambiguous,27.956615763662565,0.73726225,0.46596628427505493,22.584042302232014,0.50602114,0.3252328932285309,25.043801241043898,0.5817171,0.5942628979682922
metal_0149.png,stone_rough,28.57628040013011,0.65707064,0.6306502819061279,25.573235761271324,0.58774596,0.42529258131980896,23.231351394329593,0.5693561,0.7404654622077942
ceramic_0463.png,ceramic_ground,28.814572346335787,0.7861037,0.4526439905166626,29.430825528804615,0.77589196,0.2640589773654938,24.458710683860847,0.72765803,0.519611120223999
wood_0209.png,wood,40.65022211890961,0.942751,0.1692017912864685,31.869184988137526,0.8000078,0.11195436120033264,33.572754632225326,0.8943612,0.3443734347820282
ground_0123.png,mixed_ambiguous,41.99998377375418,0.9380171,0.35122689604759216,38.25174708053598,0.9205232,0.28515586256980896,31.525697931606054,0.932081,0.47881320118904114
